img_id,classname,gt_index,has_pred_bbox
125,3,8,True
125,3,9,True
125,3,10,True
125,3,11,False
125,8,12,True
125,8,13,True
125,8,14,True
125,13,15,False
125,13,16,False
126,4,0,True
126,4,1,True
126,4,2,True
126,4,3,True
126,4,4,True
126,4,5,True
126,4,6,True
126,4,7,True
126,4,8,True
126,4,9,True
126,4,10,True
126,4,11,True
126,4,12,True
126,4,13,True
126,15,14,True
127,17,0,False
127,2,1,True
127,6,2,False
127,4,3,True
127,1,4,True
127,15,5,False
127,9,6,False
127,8,7,True
127,8,8,False
128,14,0,True
128,3,1,True
128,15,2,True
128,15,3,True
128,15,4,False
128,4,5,True
128,4,6,True
128,4,7,True
128,4,8,True
128,4,9,True
128,4,10,True
129,15,0,True
129,6,1,True
129,6,2,True
129,4,3,True
129,9,4,True
129,9,5,False
130,2,0,True
130,2,1,True
130,15,2,True
130,15,3,True
130,14,4,True
130,14,5,True
130,4,6,True
130,4,7,True
130,8,8,True
131,11,0,True
131,3,1,True
131,3,2,True
131,3,3,False
131,15,4,True
131,15,5,False
131,15,6,False
131,13,7,False
131,4,8,True
131,4,9,True
131,4,10,True
131,4,11,True
131,4,12,True
131,4,13,True
131,5,14,True
131,9,15,False
131,9,16,False
132,1,0,True
132,1,1,False
132,17,2,True
132,17,3,False
132,9,4,True
132,9,5,True
132,9,6,False
132,10,7,False
133,1,0,True
133,1,1,True
133,8,2,True
133,8,3,True
133,8,4,False
133,8,5,True
133,4,6,True
133,4,7,True
133,7,8,True
133,7,9,True
133,9,10,True
133,9,11,True
133,9,12,False
133,9,13,True
133,11,14,True
133,11,15,True
133,17,16,False
133,17,17,False
134,4,0,True
134,4,1,True
134,4,2,True
134,4,3,True
134,4,4,False
134,4,5,False
134,4,6,False
134,4,7,True
134,4,8,True
134,4,9,True
134,14,10,True
134,8,11,True
134,8,12,True
134,9,13,True
135,9,0,True
135,9,1,True
135,9,2,True
135,9,3,False
135,9,4,False
135,9,5,False
135,9,6,False
135,9,7,False
135,7,8,True
135,7,9,True
135,1,10,True
135,1,11,True
135,4,12,True
135,4,13,True
135,8,14,True
135,8,15,True
135,17,16,False
135,17,17,False
136,1,0,True
136,7,1,True
136,4,2,True
136,3,3,True
136,8,4,True
136,17,5,False
136,9,6,False
136,9,7,True
136,9,8,True
137,9,0,True
137,9,1,True
137,9,2,False
137,17,3,True
137,4,4,True
137,4,5,True
137,4,6,True
137,4,7,True
137,7,8,True
137,2,9,True
137,8,10,True
137,3,11,True
137,3,12,True
138,9,0,True
138,9,1,True
138,3,2,True
138,3,3,True
138,8,4,True
138,5,5,True
139,14,0,True
139,14,1,True
139,9,2,False
139,9,3,False
139,15,4,True
140,9,0,True
140,9,1,True
140,8,2,True
140,8,3,True
140,8,4,False
140,5,5,False
140,15,6,True
140,17,7,True
140,3,8,True
141,1,0,True
141,14,1,True
141,9,2,False
141,3,3,True
141,10,4,False
141,10,5,False
141,6,6,False
141,17,7,True
142,5,0,True
142,8,1,True
142,11,2,False
142,3,3,False
142,3,4,True
142,3,5,False
142,3,6,True
142,10,7,False
142,13,8,False
143,4,0,True
143,4,1,True
143,4,2,True
143,6,3,True
143,2,4,True
143,9,5,False
143,9,6,True
143,9,7,False
143,11,8,True
143,14,9,True
143,7,10,True
143,7,11,False
143,8,12,False
143,8,13,True
143,17,14,False
143,1,15,True
144,17,0,False
144,17,1,False
144,4,2,True
144,4,3,True
144,4,4,False
144,4,5,True
144,4,6,True
144,4,7,True
144,4,8,True
144,4,9,True
144,4,10,True
144,4,11,True
144,4,12,True
144,4,13,False
144,4,14,True
144,4,15,True
144,4,16,True
144,4,17,True
144,4,18,True
144,4,19,True
144,4,20,True
144,4,21,True
144,4,22,True
144,4,23,True
144,3,24,True
144,3,25,True
144,9,26,True
144,15,27,True
144,8,28,True
144,10,29,False
145,13,0,False
145,3,1,True
145,3,2,False
145,12,3,True
145,8,4,False
145,16,5,True
145,0,6,True
146,5,0,False
146,12,1,False
146,12,2,False
146,16,3,True
146,9,4,True
146,9,5,True
146,9,6,True
146,9,7,False
146,9,8,False
146,8,9,True
146,8,10,True
146,13,11,False
146,17,12,False
147,14,0,True
147,8,1,True
147,8,2,True
147,2,3,True
147,7,4,True
147,9,5,False
147,4,6,True
147,4,7,True
147,4,8,True
147,4,9,True
147,10,10,False
147,10,11,False
147,17,12,True
147,17,13,True
147,3,14,True
147,3,15,False
148,8,0,True
148,8,1,True
148,16,2,True
148,16,3,True
148,9,4,True
148,13,5,True
149,4,0,True
149,4,1,True
149,4,2,True
149,4,3,True
149,4,4,True
149,4,5,True
149,4,6,True
149,4,7,True
149,4,8,True
149,15,9,True
149,8,10,True
149,8,11,True
149,9,12,True
149,17,13,True
149,17,14,True
150,9,0,False
150,9,1,False
150,2,2,True
150,7,3,True
150,4,4,True
150,4,5,True
150,3,6,True
150,1,7,True
150,6,8,False
151,15,0,True
151,4,1,True
151,4,2,True
151,4,3,True
151,2,4,False
151,2,5,True
151,2,6,True
151,17,7,False
151,17,8,False
151,17,9,False
151,17,10,False
151,17,11,False
151,17,12,False
151,17,13,False
151,17,14,False
151,17,15,False
152,9,0,True
152,17,1,True
152,4,2,True
152,4,3,True
152,4,4,True
152,4,5,True
152,8,6,True
152,15,7,False
153,4,0,False
153,4,1,True
153,4,2,True
153,4,3,True
153,4,4,True
153,4,5,True
153,4,6,True
153,4,7,True
153,4,8,True
153,4,9,True
153,4,10,True
153,4,11,True
153,4,12,True
153,4,13,True
153,4,14,True
153,4,15,True
153,4,16,True
153,2,17,True
153,2,18,True
153,2,19,False
153,2,20,True
153,2,21,True
153,17,22,True
153,17,23,True
153,17,24,False
153,15,25,True
153,15,26,False
153,15,27,True
153,15,28,False
153,15,29,False
153,8,30,True
153,8,31,True
153,9,32,True
154,9,0,False
154,9,1,True
154,7,2,True
154,6,3,True
154,6,4,True
154,13,5,False
154,3,6,True
154,1,7,True
154,0,8,True
154,4,9,True
154,16,10,True
154,8,11,True
154,8,12,True
154,8,13,False
155,4,0,True
155,4,1,False
155,4,2,True
155,4,3,True
155,4,4,True
155,4,5,True
155,4,6,True
155,4,7,True
155,4,8,True
155,4,9,True
155,4,10,True
155,4,11,True
155,4,12,False
155,4,13,True
155,4,14,True
155,4,15,False
155,4,16,True
155,4,17,False
155,7,18,True
155,7,19,False
155,7,20,True
155,7,21,True
155,15,22,True
155,15,23,True
155,15,24,False
155,15,25,True
155,15,26,False
155,8,27,True
155,8,28,True
155,3,29,False
156,4,0,True
156,4,1,True
156,4,2,True
156,4,3,False
156,4,4,True
156,4,5,True
156,4,6,True
156,15,7,True
156,15,8,True
156,15,9,True
156,9,10,True
157,2,0,True
157,2,1,False
157,15,2,True
157,15,3,True
157,4,4,True
157,4,5,True
157,4,6,True
157,17,7,False
157,10,8,False
157,10,9,False
157,9,10,True
158,9,0,False
158,9,1,True
158,9,2,True
158,7,3,True
158,4,4,True
158,1,5,True
158,6,6,True
158,17,7,True
158,8,8,True
158,8,9,True
159,9,0,True
159,9,1,False
159,4,2,True
159,4,3,True
159,3,4,True
159,3,5,True
159,5,6,True
160,8,0,False
160,8,1,True
160,4,2,True
160,4,3,True
160,4,4,True
160,7,5,True
160,17,6,True
160,9,7,False
160,9,8,False
160,1,9,True
161,4,0,True
161,4,1,True
161,4,2,True
161,4,3,True
161,4,4,True
161,4,5,True
161,4,6,True
161,15,7,False
161,15,8,True
161,15,9,True
161,15,10,False
161,9,11,False
162,16,0,True
162,13,1,True
162,9,2,True
162,8,3,True
163,4,0,True
163,4,1,True
163,4,2,True
163,4,3,True
163,4,4,True
163,4,5,True
163,4,6,True
163,4,7,True
163,4,8,True
163,4,9,True
163,4,10,True
163,4,11,True
163,4,12,True
163,4,13,False
163,4,14,True
163,4,15,False
163,15,16,False
163,9,17,True
163,9,18,True
163,8,19,True
163,17,20,False
163,17,21,False
163,17,22,True
163,17,23,False
164,4,0,True
164,4,1,True
164,4,2,True
164,2,3,True
164,14,4,True
164,17,5,True
164,17,6,True
164,9,7,False
164,3,8,True
164,3,9,True
164,8,10,False
164,8,11,True
164,7,12,True
164,7,13,True
165,5,0,True
165,3,1,False
165,3,2,True
165,3,3,True
165,8,4,True
165,10,5,False
165,11,6,True
166,4,0,True
166,15,1,True
166,8,2,True
166,8,3,True
166,17,4,False
166,17,5,False
167,2,0,True
167,2,1,True
167,2,2,True
167,2,3,False
167,2,4,True
167,4,5,True
167,4,6,True
167,4,7,True
167,4,8,True
167,4,9,True
167,4,10,True
167,4,11,True
167,4,12,False
167,4,13,True
167,4,14,True
167,4,15,False
167,4,16,False
167,4,17,True
167,4,18,True
167,4,19,False
167,4,20,True
167,8,21,True
167,8,22,False
167,15,23,True
167,15,24,True
167,15,25,False
167,15,26,True
167,15,27,False
167,9,28,True
167,17,29,False
167,17,30,False
167,17,31,False
168,9,0,False
168,8,1,True
168,8,2,True
168,16,3,True
168,0,4,True
168,10,5,False
168,12,6,True
169,7,0,True
169,1,1,True
169,4,2,True
169,4,3,True
169,4,4,True
169,8,5,True
169,8,6,False
169,6,7,False
169,6,8,False
169,17,9,True
170,4,0,True
170,4,1,True
170,4,2,True
170,4,3,True
170,4,4,True
170,4,5,True
170,4,6,True
170,4,7,True
170,4,8,True
170,4,9,True
170,4,10,True
170,4,11,True
170,4,12,True
170,4,13,True
170,4,14,True
170,4,15,True
170,4,16,True
170,4,17,True
170,4,18,True
170,15,19,True
170,8,20,True
170,17,21,False
171,4,0,True
171,4,1,True
171,4,2,True
171,4,3,True
171,4,4,True
171,4,5,True
171,4,6,True
171,4,7,True
171,4,8,False
171,4,9,True
171,4,10,True
171,4,11,False
171,4,12,False
171,4,13,True
171,4,14,False
171,4,15,True
171,4,16,False
171,4,17,True
171,4,18,False
171,4,19,False
171,4,20,False
171,4,21,True
171,4,22,True
171,4,23,True
171,4,24,True
171,4,25,True
171,4,26,True
171,4,27,True
171,4,28,True
171,4,29,False
171,4,30,True
171,4,31,True
171,4,32,True
171,4,33,True
171,4,34,True
171,4,35,True
171,4,36,True
171,4,37,True
171,4,38,True
171,15,39,True
171,15,40,True
171,17,41,False
171,17,42,False
171,17,43,False
171,17,44,True
171,17,45,False
171,8,46,False
172,1,0,True
172,9,1,False
172,9,2,False
172,9,3,False
172,17,4,True
172,7,5,True
172,3,6,True
172,4,7,True
172,8,8,True
173,9,0,False
173,9,1,True
173,15,2,False
173,10,3,False
174,17,0,True
174,17,1,False
174,4,2,True
174,4,3,True
174,4,4,True
174,15,5,True
174,8,6,True
174,9,7,True
174,9,8,True
174,3,9,False
174,3,10,False
174,3,11,False
174,7,12,True
175,4,0,True
175,4,1,True
175,4,2,True
175,4,3,True
175,9,4,True
175,15,5,True
175,7,6,True
175,8,7,True
175,17,8,False
175,17,9,False
176,4,0,True
176,4,1,True
176,4,2,True
176,4,3,True
176,14,4,True
176,17,5,True
176,17,6,False
176,2,7,True
176,7,8,True
176,8,9,True
176,9,10,True
177,14,0,False
177,14,1,True
177,15,2,True
177,9,3,True
177,9,4,True
178,15,0,True
178,8,1,True
178,8,2,True
178,8,3,True
178,3,4,True
178,3,5,True
178,3,6,True
178,3,7,True
178,3,8,True
178,13,9,False
178,13,10,False
178,16,11,True
178,12,12,True
178,0,13,True
178,9,14,False
178,9,15,False
178,9,16,False
178,14,17,True
178,1,18,True
178,7,19,True
178,11,20,True
178,4,21,True
178,17,22,True
178,17,23,False
178,5,24,False
179,15,0,False
179,15,1,True
179,6,2,True
179,14,3,True
179,2,4,False
179,10,5,False
179,4,6,True
179,4,7,True
179,4,8,False
179,4,9,True
179,9,10,False
179,9,11,True
180,17,0,False
180,12,1,False
180,3,2,True
180,8,3,True
180,8,4,True
180,10,5,False
180,13,6,True
180,9,7,False
180,16,8,True
180,0,9,False
181,4,0,True
181,4,1,True
181,4,2,True
181,4,3,True
181,4,4,True
181,4,5,True
181,4,6,True
181,4,7,True
181,4,8,True
181,4,9,True
181,9,10,True
181,15,11,False
181,8,12,False
181,17,13,False
182,8,0,True
182,8,1,False
182,14,2,True
182,3,3,False
182,3,4,True
182,3,5,True
182,3,6,False
182,9,7,True
182,9,8,True
182,17,9,False
182,17,10,False
182,15,11,False
183,9,0,True
183,9,1,False
183,9,2,False
183,1,3,True
183,1,4,True
183,10,5,False
183,8,6,True
183,17,7,False
184,4,0,True
184,4,1,True
184,4,2,True
184,4,3,True
184,4,4,True
184,15,5,True
185,4,0,True
185,4,1,True
185,4,2,True
185,4,3,True
185,17,4,False
185,9,5,False
185,7,6,True
185,3,7,True
186,17,0,True
186,10,1,False
186,7,2,True
186,6,3,True
186,1,4,True
186,4,5,True
186,4,6,True
186,9,7,True
186,8,8,True
186,8,9,False
186,2,10,True
186,3,11,True
187,14,0,True
187,14,1,False
187,9,2,True
187,4,3,True
187,15,4,False
187,15,5,True
187,15,6,True
187,8,7,False
187,8,8,False
187,10,9,False
187,10,10,False
187,10,11,False
188,5,0,True
188,1,1,True
188,14,2,True
188,9,3,False
188,9,4,False
188,9,5,True
188,8,6,True
188,8,7,True
188,8,8,True
188,17,9,True
188,17,10,False
188,13,11,False
188,13,12,True
188,3,13,True
188,3,14,True
188,3,15,False
188,15,16,True
188,15,17,True
188,16,18,False
188,0,19,True
188,4,20,True
188,11,21,False
188,12,22,True
189,14,0,True
189,17,1,True
189,4,2,True
189,4,3,True
189,4,4,True
189,15,5,True
189,15,6,True
189,15,7,True
189,9,8,True
189,9,9,False
189,9,10,True
189,9,11,False
189,10,12,False
189,10,13,False
189,10,14,True
189,10,15,False
189,10,16,False
189,10,17,False
189,10,18,False
189,10,19,False
189,10,20,False
189,10,21,False
189,10,22,False
189,10,23,False
189,10,24,False
189,8,25,False
189,8,26,True
189,8,27,True
189,3,28,False
189,5,29,False
190,15,0,True
190,15,1,True
190,15,2,False
190,14,3,True
190,14,4,True
190,2,5,True
190,4,6,True
190,4,7,True
190,8,8,False
190,8,9,False
190,8,10,False
190,17,11,False
190,17,12,False
190,9,13,True
190,10,14,False
190,10,15,False
191,14,0,True
191,14,1,True
191,14,2,True
191,15,3,True
191,15,4,False
191,17,5,True
191,17,6,False
191,17,7,False
191,8,8,True
191,10,9,False
191,6,10,False
191,2,11,True
191,4,12,False
191,9,13,True
192,8,0,False
192,8,1,True
192,8,2,False
192,8,3,False
192,9,4,True
192,9,5,True
192,9,6,True
192,9,7,False
192,9,8,False
192,7,9,False
192,6,10,True
192,6,11,True
192,6,12,False
192,0,13,True
192,15,14,False
192,15,15,True
192,1,16,True
192,1,17,True
192,4,18,True
192,4,19,True
192,4,20,True
192,16,21,True
192,3,22,True
192,3,23,False
192,14,24,True
192,17,25,False
192,17,26,False
192,10,27,False
192,10,28,False
192,13,29,False
192,12,30,True
193,15,0,True
193,15,1,False
193,15,2,True
193,14,3,True
193,4,4,True
193,4,5,True
193,4,6,True
193,6,7,True
193,10,8,False
193,10,9,False
193,10,10,False
193,10,11,False
193,10,12,False
193,10,13,False
193,10,14,False
193,10,15,False
193,10,16,False
193,10,17,True
193,9,18,False
193,9,19,False
193,9,20,True
193,9,21,False
193,17,22,True
193,8,23,False
194,4,0,True
194,4,1,True
194,4,2,True
194,4,3,True
194,4,4,False
194,4,5,False
194,3,6,False
194,15,7,True
194,8,8,True
194,10,9,False
194,9,10,True
194,5,11,True
194,17,12,True
195,2,0,True
195,2,1,True
195,2,2,True
195,2,3,True
195,2,4,True
195,9,5,False
195,9,6,False
195,9,7,True
195,9,8,True
195,9,9,False
195,9,10,False
195,9,11,False
195,15,12,True
195,15,13,False
196,4,0,False
196,4,1,False
196,4,2,True
196,4,3,True
196,4,4,True
196,4,5,False
196,4,6,False
196,4,7,True
196,4,8,False
196,4,9,False
196,14,10,True
196,9,11,True
196,8,12,True
196,8,13,True
197,15,0,False
197,4,1,True
197,4,2,True
197,4,3,True
197,4,4,True
197,4,5,True
197,4,6,True
197,4,7,True
197,4,8,True
197,4,9,True
197,4,10,True
197,4,11,True
197,4,12,True
197,4,13,True
197,4,14,True
197,4,15,True
197,4,16,True
197,4,17,True
197,4,18,True
197,4,19,True
197,4,20,True
197,4,21,False
197,4,22,True
197,8,23,True
197,17,24,False
198,9,0,False
198,13,1,True
198,16,2,True
198,8,3,False
199,4,0,True
199,4,1,True
199,4,2,True
199,4,3,True
199,4,4,True
199,4,5,True
199,4,6,True
199,4,7,True
199,4,8,True
199,15,9,True
199,15,10,True
200,14,0,True
200,4,1,False
200,4,2,True
200,4,3,True
200,1,4,True
200,1,5,True
200,9,6,True
200,9,7,True
200,9,8,True
200,9,9,True
200,9,10,False
200,3,11,True
200,3,12,True
200,0,13,True
200,7,14,True
200,16,15,True
200,6,16,True
200,15,17,True
200,15,18,False
200,15,19,True
200,8,20,True
200,8,21,False
200,8,22,True
200,8,23,True
200,10,24,True
200,17,25,False
200,13,26,False
200,12,27,True
201,14,0,True
201,9,1,False
201,9,2,False
201,6,3,True
201,1,4,True
201,1,5,True
201,4,6,True
201,4,7,True
201,4,8,True
201,8,9,False
201,8,10,True
201,2,11,True
201,11,12,True
201,17,13,False
202,9,0,True
202,15,1,False
202,8,2,True
202,8,3,True
202,17,4,True
202,17,5,True
202,4,6,True
202,4,7,True
202,4,8,True
202,4,9,True
202,4,10,True
202,4,11,True
202,4,12,True
202,4,13,True
202,4,14,True
203,7,0,True
203,17,1,True
203,1,2,True
203,4,3,True
203,8,4,True
203,8,5,False
203,9,6,True
204,15,0,True
204,15,1,False
204,14,2,True
204,14,3,True
204,9,4,True
204,9,5,False
204,9,6,True
205,14,0,True
205,7,1,True
205,2,2,True
205,4,3,True
205,4,4,True
205,4,5,True
205,4,6,True
205,8,7,True
205,17,8,True
205,17,9,True
205,9,10,False
206,4,0,True
206,4,1,True
206,4,2,True
206,4,3,True
206,4,4,False
206,4,5,True
206,4,6,True
206,4,7,False
206,4,8,True
206,4,9,False
206,15,10,True
206,15,11,True
206,15,12,True
206,15,13,False
206,15,14,True
206,15,15,True
206,9,16,True
206,9,17,True
206,17,18,False
207,9,0,True
207,4,1,True
207,4,2,True
207,4,3,True
207,4,4,True
207,4,5,True
207,4,6,True
207,4,7,True
207,4,8,True
207,17,9,True
207,17,10,False
207,15,11,True
207,8,12,True
208,4,0,True
208,4,1,True
208,4,2,True
208,4,3,True
208,4,4,True
208,4,5,True
208,4,6,True
208,4,7,True
208,4,8,True
208,4,9,True
208,15,10,True
209,15,0,True
209,15,1,True
209,15,2,True
209,9,3,False
209,9,4,True
209,9,5,True
209,9,6,False
209,9,7,False
209,8,8,False
209,10,9,True
209,10,10,False
209,10,11,False
209,10,12,False
209,10,13,False
209,10,14,False
209,10,15,False
209,10,16,False
209,10,17,False
209,10,18,False
209,10,19,False
209,10,20,False
209,6,21,True
209,17,22,True
209,14,23,True
209,4,24,True
209,4,25,True
209,4,26,True
210,14,0,True
210,14,1,True
210,15,2,True
211,14,0,True
211,14,1,True
211,3,2,True
211,3,3,True
211,3,4,True
211,3,5,True
211,15,6,True
211,4,7,True
211,4,8,True
211,8,9,True
211,8,10,True
211,7,11,True
211,17,12,False
211,17,13,True
211,17,14,False
212,6,0,True
212,12,1,True
212,15,2,True
212,16,3,False
212,9,4,True
212,9,5,True
212,9,6,False
212,1,7,True
212,4,8,True
212,0,9,True
212,13,10,True
212,8,11,True
212,8,12,True
212,8,13,True
213,4,0,True
213,4,1,True
213,1,2,True
213,3,3,True
213,8,4,True
213,8,5,True
213,15,6,True
213,10,7,False
213,9,8,False
213,9,9,True
213,9,10,True
213,6,11,True
213,11,12,True
214,7,0,True
214,15,1,False
214,8,2,False
214,8,3,True
214,8,4,False
214,10,5,False
214,10,6,False
214,10,7,False
214,10,8,False
214,9,9,False
214,9,10,False
214,17,11,True
214,17,12,False
214,17,13,False
214,4,14,True
214,4,15,False
214,4,16,True
214,4,17,False
214,4,18,False
214,4,19,True
214,3,20,False
214,3,21,False
214,3,22,True
214,3,23,False
214,3,24,False
214,3,25,True
214,3,26,False
214,3,27,True
214,3,28,False
214,3,29,False
214,3,30,False
214,3,31,False
214,3,32,True
214,3,33,True
214,3,34,True
214,5,35,False
214,13,36,False
214,13,37,False
214,14,38,True
214,11,39,False
215,14,0,True
215,14,1,True
215,15,2,True
215,15,3,True
215,15,4,True
215,15,5,True
215,15,6,True
215,15,7,False
215,15,8,True
215,4,9,True
215,4,10,True
215,4,11,True
215,4,12,True
215,8,13,False
215,8,14,False
215,8,15,False
215,17,16,True
215,17,17,True
216,4,0,True
216,4,1,True
216,4,2,True
216,1,3,True
216,8,4,False
216,8,5,True
216,7,6,True
216,10,7,False
216,9,8,True
216,17,9,True
217,5,0,True
217,3,1,True
217,3,2,True
217,3,3,True
217,3,4,True
217,3,5,False
217,3,6,False
217,3,7,False
217,3,8,False
217,3,9,False
217,3,10,False
217,8,11,True
217,11,12,True
217,10,13,False
218,4,0,True
218,4,1,True
218,4,2,True
218,4,3,True
218,4,4,True
218,4,5,True
218,4,6,True
218,4,7,True
218,4,8,True
218,4,9,True
218,4,10,True
218,4,11,False
218,15,12,True
218,15,13,True
218,15,14,True
218,15,15,True
218,15,16,False
218,9,17,False
219,8,0,True
219,8,1,True
219,8,2,True
219,8,3,True
219,1,4,False
219,3,5,True
219,3,6,True
219,15,7,False
219,10,8,False
219,10,9,False
219,10,10,False
219,10,11,False
219,4,12,True
219,4,13,True
220,14,0,False
220,14,1,True
220,15,2,True
221,8,0,True
221,8,1,True
221,8,2,True
221,16,3,True
221,17,4,True
221,9,5,True
221,9,6,True
221,3,7,False
221,13,8,False
221,13,9,True
221,12,10,True
222,4,0,True
222,4,1,True
222,4,2,True
222,4,3,True
222,4,4,True
222,4,5,True
222,4,6,True
222,15,7,True
223,9,0,True
223,9,1,True
223,3,2,True
223,3,3,True
223,3,4,True
223,5,5,True
223,8,6,True
224,3,0,True
224,0,1,True
224,8,2,True
224,8,3,False
224,13,4,False
224,17,5,False
224,16,6,True
224,9,7,False
224,10,8,False
225,15,0,True
225,15,1,True
225,15,2,True
225,15,3,True
225,15,4,True
225,15,5,True
225,15,6,True
225,4,7,True
225,4,8,True
225,4,9,True
225,4,10,True
225,4,11,True
225,4,12,True
225,4,13,True
225,4,14,True
225,4,15,True
225,4,16,True
225,4,17,True
225,4,18,True
225,4,19,True
225,4,20,True
225,4,21,True
225,4,22,True
225,4,23,True
225,4,24,True
225,4,25,True
225,4,26,True
225,4,27,True
225,4,28,True
225,4,29,True
225,4,30,True
225,4,31,True
225,4,32,False
225,4,33,True
226,15,0,False
226,15,1,False
226,9,2,True
226,9,3,False
226,8,4,True
226,10,5,False
227,15,0,True
227,8,1,False
227,8,2,True
227,8,3,False
227,8,4,True
227,17,5,False
227,17,6,False
227,17,7,False
227,17,8,False
227,10,9,False
227,10,10,False
227,9,11,False
227,9,12,False
227,9,13,True
227,9,14,False
227,9,15,True
227,9,16,False
227,9,17,True
227,9,18,True
227,13,19,False
228,7,0,True
228,7,1,True
228,7,2,True
228,3,3,True
228,3,4,True
228,8,5,True
228,9,6,True
228,17,7,True
228,2,8,True
228,2,9,True
228,4,10,True
228,4,11,True
228,4,12,True
228,4,13,True
229,13,0,False
229,3,1,True
229,16,2,True
229,0,3,True
229,9,4,False
229,8,5,True
229,8,6,False
229,17,7,False
230,2,0,True
230,2,1,True
230,15,2,True
230,15,3,True
230,4,4,True
230,4,5,True
230,4,6,True
230,4,7,True
230,8,8,False
231,3,0,True
231,3,1,False
231,3,2,True
231,3,3,False
231,17,4,True
231,17,5,True
231,9,6,True
231,9,7,False
231,15,8,True
231,14,9,True
231,8,10,True
231,8,11,True
232,3,0,True
232,3,1,False
232,3,2,True
232,15,3,True
232,15,4,True
232,4,5,True
232,4,6,True
232,4,7,True
232,4,8,True
232,4,9,True
232,4,10,True
232,4,11,True
232,4,12,True
232,4,13,True
232,4,14,True
232,4,15,True
232,9,16,False
232,9,17,True
232,11,18,True
232,11,19,True
232,17,20,False
232,17,21,True
232,5,22,True
232,13,23,False
232,8,24,True
232,8,25,True
233,17,0,False
233,3,1,True
233,9,2,True
233,9,3,True
233,8,4,True
233,8,5,True
233,8,6,False
233,8,7,True
233,5,8,True
233,15,9,False
234,4,0,True
234,4,1,True
234,9,2,False
234,9,3,False
234,9,4,True
234,9,5,True
234,9,6,False
234,8,7,True
234,8,8,False
234,8,9,True
234,15,10,True
234,15,11,True
234,17,12,False
234,17,13,False
234,17,14,False
234,3,15,False
235,4,0,True
235,4,1,True
235,4,2,True
235,15,3,True
235,15,4,True
235,1,5,True
235,1,6,True
235,7,7,True
235,9,8,False
235,9,9,True
235,9,10,True
235,9,11,False
235,9,12,False
235,3,13,True
235,3,14,False
235,8,15,True
235,8,16,False
235,8,17,True
235,13,18,False
235,10,19,False
235,10,20,False
235,6,21,True
235,17,22,True
235,0,23,False
236,9,0,True
236,9,1,True
236,8,2,True
236,15,3,True
236,15,4,True
236,10,5,False
237,4,0,False
237,4,1,True
237,4,2,True
237,4,3,True
237,4,4,True
237,4,5,False
237,15,6,True
237,15,7,True
237,17,8,True
237,3,9,True
237,10,10,False
237,8,11,True
237,5,12,True
238,2,0,True
238,2,1,True
238,2,2,True
238,7,3,True
238,7,4,True
238,4,5,True
238,4,6,True
238,4,7,True
238,4,8,False
238,4,9,True
238,17,10,True
238,10,11,True
238,10,12,False
238,9,13,True
239,5,0,True
239,11,1,False
239,3,2,True
239,3,3,False
239,15,4,True
239,4,5,True
239,4,6,True
239,4,7,True
239,4,8,True
239,4,9,True
239,4,10,True
239,13,11,True
239,13,12,False
240,1,0,True
240,8,1,True
240,8,2,True
240,8,3,True
240,8,4,True
240,15,5,True
240,7,6,True
240,4,7,True
240,3,8,False
240,3,9,True
240,10,10,False
240,10,11,False
240,10,12,False
240,10,13,False
241,4,0,False
241,4,1,True
241,4,2,True
241,8,3,True
241,8,4,False
241,15,5,True
241,9,6,False
241,9,7,False
241,9,8,False
241,1,9,True
241,1,10,True
241,7,11,False
241,3,12,True
241,10,13,True
241,10,14,False
241,6,15,True
242,4,0,True
242,4,1,True
242,4,2,True
242,4,3,True
242,4,4,False
242,4,5,True
242,4,6,True
242,4,7,True
242,8,8,False
242,8,9,True
242,15,10,True
242,17,11,False
242,9,12,True
243,8,0,True
243,3,1,False
243,3,2,True
243,3,3,False
243,9,4,True
243,9,5,False
243,9,6,True
243,9,7,True
243,9,8,True
243,10,9,False
243,10,10,False
243,10,11,False
243,10,12,False
243,5,13,True
243,15,14,True
244,0,0,True
244,8,1,True
244,16,2,True
244,9,3,False
244,6,4,True
245,4,0,False
245,4,1,False
245,4,2,True
245,4,3,True
245,4,4,True
245,4,5,True
245,4,6,True
245,4,7,True
245,4,8,False
245,4,9,True
245,4,10,True
245,4,11,True
245,4,12,False
245,4,13,True
245,4,14,True
245,4,15,True
245,4,16,True
245,4,17,True
245,4,18,True
245,4,19,True
245,4,20,True
245,4,21,False
245,4,22,True
245,4,23,True
245,4,24,True
245,4,25,False
245,4,26,True
245,3,27,True
245,10,28,False
245,9,29,True
245,15,30,True
246,1,0,True
246,8,1,True
246,8,2,True
246,8,3,True
246,8,4,True
246,15,5,True
246,7,6,False
246,4,7,True
246,3,8,False
246,3,9,True
246,10,10,False
246,10,11,False
246,10,12,False
246,10,13,False
246,10,14,False
247,14,0,True
247,14,1,True
247,8,2,True
247,7,3,True
247,7,4,True
247,4,5,True
247,4,6,True
247,3,7,True
247,3,8,False
247,3,9,True
247,3,10,True
247,9,11,True
247,9,12,True
247,9,13,False
247,17,14,False
247,17,15,True
248,14,0,True
248,4,1,True
248,4,2,True
248,7,3,True
248,10,4,False
248,9,5,True
248,15,6,True
248,3,7,True
248,3,8,False
249,9,0,True
249,4,1,True
249,4,2,True
249,4,3,True
249,4,4,True
249,15,5,True
250,9,0,False
250,9,1,False
250,9,2,False
